493 -77.7832 132.223
494 -77.958 131.83
495 -77.9135 131.404
496 -77.6792 130.934
497 -77.2953 130.421
498 -76.7993 129.882
499 -76.215 129.34
500 -75.547 128.821
501 -74.7827 128.338
502 -73.9014 127.893
503 -72.884 127.475
504 -71.7232 127.062
505 -70.4287 126.635
506 -69.0301 126.185
507 -67.5786 125.724
508 -66.143 125.289
509 -64.8056 124.934
510 -63.6514 124.72
511 -62.7496 124.693
512 -62.1354 124.871
513 -61.8025 125.235
514 -61.7085 125.727
515 -61.7901 126.274
516 -61.9888 126.803
517 -62.2708 127.264
518 -62.6376 127.641
519 -63.1216 127.949
520 -63.771 128.219
521 -64.625 128.486
522 -65.6948 128.764
523 -66.9509 129.043
524 -68.3278 129.288
525 -69.7405 129.451
526 -71.1048 129.486
527 -72.3555 129.364
528 -73.4532 129.085
529 -74.3847 128.679
530 -75.1609 128.2
531 -75.8078 127.714
532 -76.359 127.283
533 -76.8456 126.947
534 -77.2892 126.721
535 -77.6962 126.592
536 -78.0566 126.525
537 -78.348 126.487
538 -78.543 126.451
539 -78.62 126.415
540 -78.5701 126.394
541 -78.4033 126.417
542 -78.148 126.51
543 -77.8443 126.691
544 -77.5346 126.961
545 -77.2524 127.305
546 -77.0152 127.699
547 -76.823 128.117
548 -76.6641 128.538
549 -76.5228 128.954
550 -76.3879 129.361
551 -76.2577 129.761
552 -76.1426 130.157
553 -76.0638 130.545
554 -76.0514 130.919
555 -76.137 131.269
556 -76.3483 131.587
557 -76.7005 131.865
558 -77.1912 132.101
559 -77.7969 132.295
560 -78.4739 132.443
561 -79.1655 132.542
562 -79.8153 132.579
563 -80.3756 132.542
564 -80.8175 132.417
565 -81.1355 132.198
566 -81.3422 131.889
567 -81.4598 131.513
568 -81.509 131.1
569 -81.4996 130.684
570 -81.4253 130.295
571 -81.2642 129.941
572 -80.9837 129.613
573 -80.5491 129.28
574 -79.9322 128.9
575 -79.1198 128.44
576 -78.1181 127.884
577 -76.9509 127.242
578 -75.6622 126.558
579 -74.3071 125.897
580 -72.9331 125.321
581 -71.5692 124.875
582 -70.2157 124.571
583 -68.8476 124.386
584 -67.4267 124.277
